Img,Image_Set,Memorability_Score,Num_Ratings,Mean_Valence,Mean_Arousal
4e79ab8466acd6464fe5ffb948599840.jpg,Places,0.516709249,46,4.02173913,3.086956522
4e85ca0ad72761bc26b417c4684cc5e2.jpg,Places,0.725454545,41,6.024390244,4.731707317
4f077124a545c4dca6308878b17e9ffd.jpg,Places,0.652478448,41,5.585365854,4.365853659
4f3497df2aaac96eb256183bddc77997.jpg,Places,0.775191676,41,3.634146341,3.902439024
4f813c908c615542ba97a1961baca514.jpg,Places,0.662147887,43,3.348837209,3.23255814
4f906715b94332ac1ad636e504ea9e71.jpg,Places,0.750410734,46,5.043478261,3.456521739
4fd2506b035ecc80da8c2d87cd421e05.jpg,Places,0.651914626,41,5.341463415,4.414634146
4fdb8774c5df7bc0048cc50636d4c1e1.jpg,Places,0.647357066,41,2.073170732,5.731707317
4fe3deb0d27f19aeb04af520ad209ca8.jpg,Places,0.633547009,48,5.333333333,4.270833333
4ff83d776a4c37345cbaa621c254c0fd.jpg,Places,0.639148433,41,6.536585366,4.804878049
5035197e391a00829b583c3aaa6cdc32.jpg,Places,0.697715054,65,3.307692308,3.938461538
50e2547bb2f9293c4e3a23af1b177a66.jpg,Places,0.613804517,63,6.015873016,4.984126984
51d41f632eca2f67b41291ecba8a7ab4.jpg,Places,0.761593954,63,2.26984127,4.984126984
51d53cc6937b0273cf520a39f6ee3aac.jpg,Places,0.59422043,63,3.26984127,3.650793651
525cb60d16d968df5c9ee892baf24f6d.jpg,Places,0.696031475,45,4.333333333,3.644444444
52f6f09dfb18a8a7303e2b78867c8b03.jpg,Places,0.682497394,65,6.307692308,5.338461538
52ffa3e5889e09af34e5fe0491aa89b8.jpg,Places,0.586309524,63,2.46031746,4.126984127
5341ee309eb21192d4807c3923552ccc.jpg,Places,0.778156103,63,5.26984127,4.507936508
55d502c53afd4c3a58deb80ca9b61d6c.jpg,Places,0.685277501,63,3.952380952,4.222222222
5607057486b81691d8ac7021261bffc7.jpg,Places,0.543905408,65,3.030769231,3.846153846
5633f9422a3017da51795872b9af4b55.jpg,Places,0.726870667,63,5.396825397,4.174603175
57dbb31c35ca860aa0445d549ab36721.jpg,Places,0.768062201,65,6.246153846,5
590db0f63fe46e9c1761f999bc6f85be.jpg,Places,0.617344173,63,6.53968254,4.920634921
596a8204446f64a40a24b47025799e47.jpg,Places,0.715283401,65,4.492307692,4.446153846
5a23a47679198e010456386f5e261a82.jpg,Places,0.635384839,41,1.829268293,5.902439024
5a4a9d13e15e2bbb4dcd772f15dc001a.jpg,Places,0.458126036,41,5.12195122,3.926829268
5a5ebefcd63b8bf5d411bf5895ad304f.jpg,Places,0.615811966,46,4.891304348,4.043478261
5a89c950bc23e81703d5bfc64c71b618.jpg,Places,0.743513714,41,5.146341463,3.902439024
5aa26873791de695c77077986f7a4d1f.jpg,Places,0.68511862,41,4.365853659,4.170731707
5adb7a70cf30f2db82a625bdec7cbdcc.jpg,Places,0.625789474,41,3.048780488,3.585365854
5ae80a1c0584106e6812d1af382f7070.jpg,Places,0.671109972,41,3.926829268,4.024390244
5b9a17117584d671f8ac090ec0bace1e.jpg,Places,0.614481762,51,5.156862745,3.68627451
5bcf13250037ead4c56e6af86bc07c6e.jpg,Places,0.778491172,41,4.804878049,4.756097561
5c344c83b55c07756e19fae1a5300792.jpg,Places,0.633333333,44,5.454545455,4.113636364
5c427033413a93f5ad6704ea30e5151a.jpg,Places,0.706033183,41,6.658536585,5.024390244
5c646bc9de0a3bee820939439fe2ddc3.jpg,Places,0.724183007,44,6.75,5.568181818
5c745f01fb0188439424d34389ead83e.jpg,Places,0.850110043,41,5.853658537,5.487804878
5c78fe6abbe718fae2557f125fe74fce.jpg,Places,0.523148148,41,6.731707317,4.853658537
5cae6c11d1d0c4474bb13e36561a7405.jpg,Places,0.626404494,44,3.136363636,3.159090909
5cb416190537771b6f25cbe8b4327181.jpg,Places,0.708435708,41,2.926829268,5.097560976
5cb7fff33b98369f367a232fd5a4523a.jpg,Places,0.737227391,41,6.731707317,5.365853659
5ce0e06c6bfc43ccca69e402df32e6de.jpg,Places,0.714439398,41,5.536585366,4.780487805
5d5e1467abc8953120261b6350f1bf9a.jpg,Places,0.5957397,41,6.951219512,4.829268293
5d5f1591039adb78b1be7e320c29df21.jpg,Places,0.664369796,44,3.840909091,4.590909091
5d646a08d36c9bb80141a9e8bea3a271.jpg,Places,0.634220864,41,5.243902439,4.12195122
5d75db30b8c397599713303c2330dc67.jpg,Places,0.561538462,44,5.863636364,4.477272727
5da97d41ab3b01b7deff441faedfa5b8.jpg,Places,0.593178622,46,3.239130435,3.782608696
5dbded1c5c5b5cceba3fc8f03be50a41.jpg,Places,0.580139373,41,6.756097561,4.707317073
5dc840dd5ba5e502a92e137859fcbe0a.jpg,Places,0.858454371,41,5.341463415,5.048780488
5df7bb75e2b2b17b55246912debf934e.jpg,Places,0.631010453,40,5.125,4.75
5e10ffc07c32b122581ffbcf070e3513.jpg,Places,0.703743604,40,6.85,6.225
5e2c41acd6ccc23db61dd172046a448b.jpg,Places,0.635895676,64,5.453125,4.21875
5e369fc17ed9535e4dff640d1771ee05.jpg,Places,0.645021645,45,3.2,5.2
5e50bcf47ca4067ab1c40261723526cb.jpg,Places,0.50459511,40,6.25,4.525
5e5b9d846232bdcc3e52cd453a221dff.jpg,Places,0.565772669,40,5.65,4.175
5e63b232f65210ac92c0210d437b6800.jpg,Places,0.670667667,40,5.1,3.975
5e6a3bfabc8c77270810b762f10c109f.jpg,Places,0.650877193,40,5.25,3.7
5e70857d86fae523ed418da4aabbadef.jpg,Places,0.686824324,40,7.05,5.175
5e83165bb10aa890a84087c2c6d3edb1.jpg,Places,0.672727273,40,4.65,3.85
5e8ead9588d17ee461adaf7ffd36f02c.jpg,Places,0.711028632,42,5.976190476,4.333333333
5ead0ce68f3cff7c2dacd344e0af764c.jpg,Places,0.630883693,40,2.925,4.325
5eb846e28e527493325eec4a6452dd76.jpg,Places,0.544881228,64,4.875,3.9375
5ed3e85143dd69756b5c7b887c567814.jpg,Places,0.753565062,40,5.275,3.925
5eee6ef0621803de55e3bdef7a82cfdb.jpg,Places,0.81713555,40,4.8,3.475
5f1de49bddc9d70f9816b42d3146d343.jpg,Places,0.682352941,40,5.025,3.675
5f560d80ea8dffbb6034d4d3478377d4.jpg,Places,0.661021332,40,6.2,4.875
5f5c7938b01b12a4271f4747471b7609.jpg,Places,0.786071518,40,3.6,3.925
5f606dab9259c7683c6dfdfd08697f81.jpg,Places,0.812695435,40,4.9,5.05
5faaa3cf93b279113f874658e17fdfa8.jpg,Places,0.6359199,40,6.625,4.675
5fb85b26e06604418db1a3e2203834d3.jpg,Places,0.725441255,40,4.8,3.225
5fbebbf00c2f727355c9308c5ff11157.jpg,Places,0.499837662,45,6.955555556,5.377777778
5fdc482e5b42049a82ca070062ab59d8.jpg,Places,0.766099433,40,3.525,3.725
62b685d573ec05c9cfcf07aba0aac499.jpg,Places,0.676010679,65,3.984615385,3.630769231
649693e3ad534b361bae92adc22cab8f.jpg,Places,0.658838878,64,6.296875,4.609375
649f832aa79a19023e6b5c57def92ce2.jpg,Places,0.668128254,62,4.564516129,3.951612903
68c72dd7cd34456b92edccced920eacb.jpg,Places,0.628919861,64,2.65625,4.765625
6a0e16f76b1ef187293e2ea57ba99878.jpg,Places,0.50770956,40,7.075,5.4
6a183ed7461978a85bbd4b370c7b4854.jpg,Places,0.76242236,40,6.8,5.325
6a1f7a09ee1f269f87aeae190abc835d.jpg,Places,0.676282051,40,4.375,3.9
6a428827436fae2f1dc16138cf69fbc3.jpg,Places,0.66517165,40,3.075,5
6a46587024ecd2ee3ea4250ea28169f4.jpg,Places,0.573643411,40,4.425,3.725
6a7d50f5218dd4883b01c62fe176a6d3.jpg,Places,0.467973856,43,5.88372093,4.418604651
6a8a7d8712318130339bb151a1a480d1.jpg,Places,0.648095238,40,6.35,4.875
6a9ccdf7b1101d4aaaa89370842c3e6e.jpg,Places,0.697649573,45,3.8,4.333333333
6ab2fe301a200e852816fe89173d2a55.jpg,Places,0.636293436,40,3.125,3.875
6ad6b0dd1850cdfcac504afd50a9cc74.jpg,Places,0.564775958,40,6.825,4.85
6ae0ec6505341683e0d83ae53e066df9.jpg,Places,0.60196477,45,3.4,3.266666667
6af6b01ab0eed289383c634106b9183f.jpg,Places,0.559700402,40,3.375,3.65
6b46bd140a81b8847aecac1bb1bfdbc9.jpg,Places,0.669955724,40,5.425,4.55
6b607a30cd6194b5b5118fedf563ba22.jpg,Places,0.690449083,40,4.025,3.925
6bebcf27c4f03c95ad59258adf4f7792.jpg,Places,0.397925926,40,4.625,3.7
6c06f23eb599be6f3796957d3d866f4b.jpg,Places,0.700911755,47,3.723404255,3.340425532
6c34e2878569d763bdd92cdc72c8be88.jpg,Places,0.665963432,40,4.975,3.85
6c45b1aa2208e73263969a4dc451c31d.jpg,Places,0.778184237,40,4.325,3.7
6c4883ef39997c86c97c8a324164cab6.jpg,Places,0.726819923,40,6.675,4.925
6caa4b0d3675de1362244618036fb33d.jpg,Places,0.611319575,40,2.525,4.15
6cb2b2a420aafa64f282ef22e112d0b2.jpg,Places,0.663296259,40,4.25,3.925
6cc4d5111dddfd9c14a17b570873ac58.jpg,Places,0.655909641,40,4.55,4.375
6ccac63c540113dca8d5fd2e3f0b6d2a.jpg,Places,0.65902439,40,2.625,4.3
6ce338f24a08036711befaf2e545ce9d.jpg,Places,0.696551724,40,3.725,2.975
6d2297f38d5267ae82e9ac85f0de07d6.jpg,Places,0.668498168,40,4.35,3.375
6d2a5702310f59c0f7a6127ae1db6764.jpg,Places,0.624348833,40,4.975,4.275
6d7ebc90231cefb9b3260f3d9e2a5196.jpg,Places,0.548815953,45,5.577777778,4.266666667
6da81d5767214f6b40386c8936c643ab.jpg,Places,0.779047619,40,2.125,4.85
6dc222d50aaf01cb4b3aa6c3d9347249.jpg,Places,0.803925234,40,6.35,5.45
6dd370430dcdaed8369b96b7a74032cb.jpg,Places,0.71300742,40,4.55,3.5
6e0573a344b160956a20e9912b8fd97e.jpg,Places,0.705754476,40,7.175,5.1
6e07236b3c34eb592e263cd642a5d7fb.jpg,Places,0.514121699,40,4.4,3.2
6e2de1dd06b840fb0c30558af808c851.jpg,Places,0.671171171,64,5.515625,4.859375
6e49ee322f5e8bccbd3ec79ca8846e0f.jpg,Places,0.547645532,40,4,3.475
6e6e350db722f5caad5ef9929754fc17.jpg,Places,0.77849861,64,3.9375,3.71875
6e748cd68c6812d0fc1bb211f903b5a9.jpg,Places,0.656609195,40,5.425,3.8
6e794e951ac9439899f8677f8534618b.jpg,Places,0.481463415,64,5.984375,4.421875
6e8924926c09e8cd5ddf8c86036e63fd.jpg,Places,0.612780899,40,6.15,5.075
6eb0f7a8f13f3f2caf00adb1f6eef754.jpg,Places,0.710126582,40,5.075,4.425
6eb77fb9a7158c68e2e7e2073f76346e.jpg,Places,0.685953177,40,3.475,4.45
6eb8814a8722f85a1f97ff450bf007e0.jpg,Places,0.833333333,40,2.9,3.425
6ee5ea40cd52e1d8fdb5d823354d2eeb.jpg,Places,0.761401389,40,3.15,5.7
6ef7925a3b6b6f4edb74c00708d0a723.jpg,Places,0.54988831,64,4.515625,3.875
6f12d82b36a4c0e8ece81a87d8114bdf.jpg,Places,0.696078431,45,3.866666667,3.2
6f397a5a13eae545dcfafda9a8dfd470.jpg,Places,0.775121275,40,5.8,4.675
6f72a56bcebcd44502301b6312286d1c.jpg,Places,0.615753745,40,4.4,3.625
6f7d66dfacfe78cc53c90bf7c86da6ae.jpg,Places,0.721417405,40,3.45,3.75
6fb8d165bf94fd96f876c5337c1fb7a1.jpg,Places,0.767694776,40,5.35,4.15
6fbbfb0d3bf8fd74972577cd58ac6f68.jpg,Places,0.648392965,40,3.425,4.25
7096db64fae6464d83aba73b658251b8.jpg,Places,0.811051693,62,4.532258065,4.209677419
70fc88687e120745cd661a8d105be060.jpg,Places,0.58604336,64,6,4.484375
727b8533e5f4fc3d574b478644a57b5e.jpg,Places,0.647246022,62,6.758064516,5.596774194
7343e3dc0a765f0152c87b9cea4d9743.jpg,Places,0.706439394,62,5.838709677,4.661290323
7352d31f908f5233489799690d99f751.jpg,Places,0.794025157,69,3.768115942,3.47826087
755d2fb55d7e1b024b5e3575860079ae.jpg,Places,0.634107028,62,5.387096774,3.725806452
78571e286597421d61814e07800d21c2.jpg,Places,0.596366433,64,6.25,5.046875
7a0b236f5a29d6e70d6829a1cae74475.jpg,Places,0.696917808,40,5.55,4.025
7a1394df030b44c0f58428531dd132b9.jpg,Places,0.730440291,40,2.55,4.675
7a1a873b68ce91bcccd2358ea76c9097.jpg,Places,0.527128427,40,3.2,3.8
7a6897b5600a8cd03bdb9fc9aab346f4.jpg,Places,0.687963945,45,4.933333333,3.955555556
7a8791914e3ca49c66c1d6907761707b.jpg,Places,0.590659341,45,3.755555556,3.222222222
7a92fdd4e9290b94c76ca206be478381.jpg,Places,0.745011086,40,3.375,3.425
7a99c723d34315d42b319321db03190d.jpg,Places,0.685770957,40,3.75,3.3
7a9aefb6311f5886f7be892f8a0c2ea0.jpg,Places,0.578754579,40,4.4,3.175
7a9b726dca56a772d94e5f0be3da7d10.jpg,Places,0.606588032,40,4.5,4.025
7ab03626f990062e6132f7a256c68cc0.jpg,Places,0.5998596,40,3.325,3.6
7aba3625a49a4996c6396b5b1cebf9d5.jpg,Places,0.689778953,45,4.088888889,3.288888889
7abae2e837e9126364bdb22f4ebf503c.jpg,Places,0.612378951,40,4.875,3.85
7ac12a7d6603c7f6d8dcd574191e8029.jpg,Places,0.727535302,40,5.825,4.45
7af4a6833957cf859967230ab8c574f6.jpg,Places,0.744928039,45,3.822222222,3.377777778
7b29974e4790c66113bfacce113703f9.jpg,Places,0.560784314,45,4.022222222,3.377777778
7b38cb15bbf7440721e4c0bf38e0ddfb.jpg,Places,0.723883711,44,2.386363636,4.522727273
7b4217ab8a8e5d7eff149875439fa915.jpg,Places,0.843076923,44,4.409090909,3.818181818
7b4607b1073540052ff3b1c8ea9f75cd.jpg,Places,0.581111741,44,5.886363636,4.5
7b6b28b51bdf1d8f19c64cd3cf985f7f.jpg,Places,0.582092023,44,5.022727273,4.454545455
7b75c967bcf942c3975dbd95c7a87792.jpg,Places,0.578282828,44,4.977272727,3.772727273
7b7716dd83025d452ac39950d6a188a5.jpg,Places,0.687545788,44,2.090909091,4.886363636
7b7e11f5d0bfc47cdda53da3b78cb674.jpg,Places,0.601794258,42,6.904761905,5.5
7b9c327d3f164e8bcba9d0dde4040e6d.jpg,Places,0.703636364,44,3.386363636,3.636363636
7bbcd75e12a154f87af3a95511451035.jpg,Places,0.635029354,44,6.795454545,4.704545455
7bf32876db0e2d4745b0702c58f35cf0.jpg,Places,0.463953488,43,7.046511628,5.604651163
7c05eeb8e74f53f633c52a673c17d83f.jpg,Places,0.644745326,43,2.046511628,4.511627907
7c2a63018a5029efe0cb7b125e8a8432.jpg,Places,0.732038835,43,7.23255814,5.534883721
7c3727e04deaab6514ccfebce2b5eab4.jpg,Places,0.842717258,43,2.465116279,4.534883721
7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg,Places,0.699810606,43,4.581395349,5
7cd9d3148c17e7cb86c21e1e3d87bf42.jpg,Places,0.629789963,42,5.476190476,4.738095238
7d2d21a6fde5e2f74e771bdb28a5450a.jpg,Places,0.765748325,44,2.181818182,4.431818182
7d3b81475adcbe4c06e10c0a1650bee3.jpg,Places,0.853242758,43,6.581395349,4.860465116
7d5fb60ad9e1bfc8b38a03e2bcc3fc1a.jpg,Places,0.649155722,42,4.19047619,4.976190476
7d7b28d6967278de3edf8038daa4acab.jpg,Places,0.613830926,61,5.508196721,4.508196721
7da2cec0be1869837ce71710514f9f57.jpg,Places,0.585054297,43,6.139534884,4.744186047
7de6a3205503633c18772d3428043f0a.jpg,Places,0.722415796,43,4.534883721,4.372093023
7de6cb180b1bae33a8fdac493561ef89.jpg,Places,0.590018832,43,5.953488372,4.488372093
7e61e7f268732d10ac8cbfea7ab1e230.jpg,Places,0.830035515,43,3.860465116,4.488372093
7e6b888c08b72a90df0236e32983d9f4.jpg,Places,0.668490375,43,3.813953488,4.558139535
7e6ec80221ddf41366dd962782cda702.jpg,Places,0.707672131,43,3.651162791,3.11627907
7e7c6491904659cda90b353efa05c36c.jpg,Places,0.679020979,43,2.186046512,3.88372093
7e81be049e0de38716f12d0806e45698.jpg,Places,0.708613917,40,3.75,3.05
7e8f0df0c4e3f02cbd955688fb048121.jpg,Places,0.779356061,43,6.069767442,4.720930233
7ef99429688023ce2406b9ad9b823e2c.jpg,Places,0.758309592,43,3.604651163,3.720930233
7f06ed39ebbdc26ce2edf2de1336ae84.jpg,Places,0.597835023,43,6.930232558,5.348837209
7f71ecb2b2d72740920f76cd5a95b2e2.jpg,Places,0.631029764,42,3.142857143,3.333333333
7fbfd18e3d43b9f4e2659e4924b9b8d0.jpg,Places,0.709212377,43,6.139534884,5.651162791
7fd7964d4a740721db784ce26b38df7d.jpg,Places,0.667834793,43,6.046511628,5.279069767
7fe3057a96c73df661e071ecf79804ba.jpg,Places,0.667592593,43,2.046511628,4.813953488
7ffc36350ef7c7dcc05306b4092ac03a.jpg,Places,0.586342422,40,5.125,4.25
807c2e370cee6214ef84d4bcfba960e9.jpg,Places,0.656750227,61,3.540983607,3.704918033
81e66642b9b2a168629fdd62ece35749.jpg,Places,0.565128205,48,5.458333333,4.5625
82cf1a5eee839afa60f6715d20dbb1b9.jpg,Places,0.602350814,61,3.62295082,4.032786885
8454ece9752037482fcd9fd2656d3b19.jpg,Places,0.621638524,63,2.238095238,3.920634921
85068ae7ad2f011f10f9315136ea8edb.jpg,Places,0.636157908,63,4.682539683,3.634920635
86c6916d7a254e7c3e9678b792b824ed.jpg,Places,0.640798226,61,4.229508197,4.360655738
88d55b0a5a47f6ef66631f5e8d109c98.jpg,Places,0.649172577,63,3.904761905,3.365079365
8979facd2551c9b4d2ed46316c3109e3.jpg,Places,0.610030145,63,5.714285714,3.920634921
897df60dab22035da407d39cf375c1f1.jpg,Places,0.648682877,61,5.278688525,4.360655738
89ee533e83613d62e73513b0f33dafee.jpg,Places,0.706797707,61,3.770491803,4.147540984
8a1516363f8ecc7b1e3e332e9a7916eb.jpg,Places,0.603174603,43,3.395348837,4.255813953
8a3b4f8fbb2da33bcadaf2bd34488418.jpg,Places,0.578787879,44,4.25,4.227272727
8a671534eb7506a51ac4dc7d68844cf5.jpg,Places,0.619241192,43,3.093023256,4.023255814
8a79fac23b21aaa1ca878d027dfa24c2.jpg,Places,0.773504274,61,3.245901639,4.180327869
8ab6a46f9d9f3b8c99d5e3eeabc8738b.jpg,Places,0.513727658,42,6.380952381,4.785714286
8abf8e0d7f0269df0963a5e1f0c98fc5.jpg,Places,0.687229437,43,4.488372093,5.534883721
8ac8bc758313fb5606c25c62ffb54276.jpg,Places,0.627320955,44,1.704545455,6.681818182
8e02b71136c90353c2cf8364321471c4.jpg,Places,0.712121212,61,7.606557377,6.229508197
8e542c4a213278fc533ba8acd5723a1c.jpg,Places,0.643826761,61,7.918032787,6.62295082
8f55c9d0c4c820b2e85289fa1628b2d9.jpg,Places,0.689004554,61,4.786885246,4.327868852
909748c59bf7785c92b93a166f69c96c.jpg,Places,0.598574131,63,4.126984127,2.904761905
92ee26717754e199f9c2e354579b52ca.jpg,Places,0.797383223,55,5.309090909,6.618181818
92f36fdc2331071d335f2d87ae4cb31e.jpg,Places,0.713132795,50,5.98,4.58
934f698ff8624cabd604511f1a8886ef.jpg,Places,0.506989247,50,4.62,4.2
936b1a5a94ef3443a5bd19b4e5ef8b19.jpg,Places,0.610733945,50,6,4.34
938ba5dcb34aee4975ea4017df6b5805.jpg,Places,0.753560372,50,3.36,5.36
9429c67f6cd1ee28595e7f303408801b.jpg,Places,0.634661607,52,6.865384615,4.480769231
95ec441c437220f6d8aa1a2ddeb1660d.jpg,Places,0.706112853,50,3.68,3.42
96d4985ca1d0b1ff455e2348680c0e2c.jpg,Places,0.515268622,50,6.46,4.82
972fb942db7626855284740dbe9e1f47.jpg,Places,0.654761905,50,5.74,4.18
98e1de33aecf9079ec4fef36414a6b93.jpg,Places,0.648484848,52,2.653846154,5.134615385
9a1d5626d472050e6c18a05373c14cac.jpg,Places,0.640849603,50,6.62,5.38
9b232553d93a0296afd1e5f0655fa0db.jpg,Places,0.58981314,50,3.64,3.58
a1a243a04e8306c0ab514527d35972e8.jpg,Places,0.638076673,52,4.788461538,3.615384615
a24aebe501ae4ad878398ba32977dc9a.jpg,Places,0.707922475,52,4.788461538,4.403846154
a3c07962576e26bf069a586249b4729d.jpg,Places,0.546666667,52,2.923076923,3.865384615
a89aa50e38e4274d7bc86d4c7fbe3744.jpg,Places,0.568532819,52,5.057692308,3.673076923
a9beedf18630582392e86edc7f221a7f.jpg,Places,0.631297919,52,6.673076923,4.807692308
aac8b4690dd24ec91e828892b3998972.jpg,Places,0.705980066,57,1.912280702,6.315789474
abe336eaf110ed14cce5d4fed62a7d5a.jpg,Places,0.716569767,52,5.846153846,5.25
ad6135cac014220d71be886d1fc1edd5.jpg,Places,0.671604938,52,6.346153846,4.596153846
adafd12f7c4e36f07af42923aa0f04d7.jpg,Places,0.594565217,57,5.192982456,3.50877193
aec76c49bc92dd45910c02eb3c14bfd6.jpg,Places,0.628793656,52,3.653846154,3.903846154
af30e8d6bc3e85951f69b3bf3cbd23c2.jpg,Places,0.610613811,52,5.038461538,4.25
b3d2b68c9cf1c466e4bc765203fc3449.jpg,Places,0.651629073,54,3.87037037,3.555555556
b5171130d014c97a27cd6eafd24f167b.jpg,Places,0.753551327,52,5.211538462,3.884615385
b57f588fabe88e1e3246b8431a5cee89.jpg,Places,0.601357466,52,3.307692308,3.403846154
b67232bb58d6d107246ea1b4abb60ef5.jpg,Places,0.587330317,52,3.461538462,3.673076923
b7fb889ca0031b19f6df6aeb508f5967.jpg,Places,0.624925462,52,6.153846154,5.25
Bar 1.jpg,,0.755421687,52,5.711538462,4.653846154
Bar 2.jpg,,0.73134119,52,5.615384615,4.788461538
bbb8bd08c0620e9fa7d1a1312c5d486b.jpg,Places,0.585957447,52,5,3.769230769
bc35ab70a63de30e61cd1487569037ff.jpg,Places,0.726691729,48,4.833333333,3.6875
bd2216b367dbf187b54b9bd2be31be93.jpg,Places,0.692207792,45,2.711111111,3.288888889
Beach 2.jpg,,0.65324745,45,8.422222222,6.911111111
bf1c43d5e02fccb566b70175d2ff6d1f.jpg,Places,0.717267552,45,6.288888889,5.466666667
Bridge 1.jpg,,0.704124579,45,7.577777778,5.622222222
Building 2.jpg,,0.74665304,45,6.111111111,5.466666667
c012c28cc4d4db4f20c9a57fdd3ef690.jpg,Places,0.69806338,45,4.755555556,3.844444444
c0c8f05d4e4459f5cde9421d6caceba3.jpg,Places,0.623152709,45,4.088888889,3.688888889
c22c849bf3a2eb9c47904abc83a7b181.jpg,Places,0.627250769,50,5.58,3.92
c4dc993ac6429076c86e372fa818705b.jpg,Places,0.760297002,45,4.688888889,4.555555556
c4e9f171f63358ea0a1ce006226883f0.jpg,Places,0.6816369,45,5.288888889,3.933333333
c55c55359d44aae1d05792430170aafe.jpg,Places,0.657644824,45,4.155555556,3.733333333
c648ba549cd6ebecdfba6f6998579cdc.jpg,Places,0.754560531,50,5.28,5.68
c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg,Places,0.694730557,45,7.044444444,6.177777778
c7b5151575abc3d205e187dc5155bf20.jpg,Places,0.751928137,50,3.76,3.42
c810b0e43652c02fd0baa1fea6dc3d30.jpg,Places,0.75617284,45,4.155555556,3.177777778
c9b37e0251acb3852cfa984af9422718.jpg,Places,0.535389553,45,6.111111111,4.466666667
Camping 10.jpg,,0.7063065,45,6.088888889,5.8
Car crash 1.jpg,,0.765710045,45,1.822222222,6.111111111
Car race 1.jpg,,0.794430089,45,4.444444444,4.555555556
Car race 2.jpg,,0.767829713,45,4.266666667,4.4
ccffa36581808a0f8ac1dbc98ffac6d4.jpg,Places,0.794675992,50,3.94,4.26
cda1396fccd74c472d7c287ffd2d3178.jpg,Places,0.703703704,55,4.036363636,2.981818182
ce4298cacb4018d8db1be3961f95b8d8.jpg,Places,0.60840708,45,5.2,4.222222222
ce7b6f5fcab079f0d45ef218debc808c.jpg,Places,0.627619048,45,3.244444444,2.8
Cemetery 1.jpg,,0.716969697,45,4.377777778,5.555555556
Cemetery 4.jpg,,0.732767762,45,3.333333333,5.466666667
d4ecbe7df2fa624c4a89e7c3efd33ce3.jpg,Places,0.686687307,45,5.822222222,5.044444444
d59988771c3a6861f4c4d6132a45738d.jpg,Places,0.468147282,45,3.866666667,3.177777778
d5b5180e8720bf487dc9154b77cb6821.jpg,Places,0.54469697,45,6.133333333,3.711111111
d8f1bd0679a210b6b43880a48c128c94.jpg,Places,0.669851821,45,3.711111111,2.822222222
d973404fde2b9eb2cd2fe6ede0b9509e.jpg,Places,0.811529933,45,4.711111111,3.933333333
dda7c54d92c7279ad21757f349c7cb59.jpg,Places,0.669795461,45,3.333333333,3.311111111
Desert 1.jpg,,0.639809445,45,4.533333333,4.622222222
Destruction 2.jpg,,0.648004765,45,1.644444444,7.2
df60bae8cbd8cace28914a121d5db727.jpg,Places,0.557136027,45,6.444444444,4.644444444
Dirt 2.jpg,,0.607152645,45,6.022222222,4.911111111
Dock 1.jpg,,0.689644655,45,6.955555556,5.155555556
e131bb85539b5be9c8490e90b501656a.jpg,Places,0.69047619,45,2.911111111,3.666666667
e2e9502e653207ab70b07c15101c5c90.jpg,Places,0.650406504,48,5.375,4.3125
e3cf3724b9ff964d61ed9ffb3153ba07.jpg,Places,0.795492958,45,4.466666667,4.222222222
e3d45b63373ad9031cb579c0db267bd0.jpg,Places,0.694393382,45,5.4,4.555555556
ec4c36d347e615b04c97b3f24fbbe4c6.jpg,Places,0.703580097,48,4.208333333,3.458333333
ee3df2176491fadf8b9c71b8da833541.jpg,Places,0.586190918,45,3.955555556,3.2
ee8e82ed0b285dfde6cca72cef76a676.jpg,Places,0.674242424,45,5.044444444,3.6
Explosion 1.jpg,,0.849151477,45,3.155555556,6.688888889
Explosion 2.jpg,,0.776103896,45,2.666666667,7.311111111
f080b1874e2dc5a914391c3b16e2877f.jpg,Places,0.690193864,45,3.022222222,3.622222222
f209b8b4566de78c7f9bf8ca98846534.jpg,Places,0.70869033,45,2.577777778,3.866666667
f2b790b64d553c26483b7a5ac6250402.jpg,Places,0.633825944,45,6.4,5.333333333
f3d4756e80adf359a1c68de73ddc89a3.jpg,Places,0.653004777,45,4.822222222,3.844444444
f5ec9405fa316470da4c564c25fd5bec.jpg,Places,0.71719457,45,3.555555556,3.666666667
f8d0e2b556c983221f680fe311a7169d.jpg,Places,0.724796145,45,4.111111111,3.155555556
f96a5e1d7f9bf2b47d481848ba5a0e84.jpg,Places,0.548888889,50,4.34,3.3
f9a352a65940627eb676a24a0b613ba8.jpg,Places,0.597381342,48,3.4375,4.520833333
fa78adc152c52a2e6d89911fdf147a02.jpg,Places,0.772104608,45,7.111111111,4.8
fc7354a0bbef269140ce76bff20aa450.jpg,Places,0.655705996,45,6.044444444,4.066666667
fcc14e121a69e0f770aa11d81f3f252d.jpg,Places,0.615384615,45,7.155555556,5.911111111
fdac886d92063f43a5d74170cf6c8439.jpg,Places,0.727117923,45,6.8,4.888888889
fdb47bbf9620a5c8cacadc5cb6ee9e10.jpg,Places,0.560775613,44,5.681818182,3.75
fdba06ca0c1cd11d6ee0d98573e406e8.jpg,Places,0.472153209,44,6.477272727,3.954545455
fdbc78acd066bcb6e19c6cff0fa8f998.jpg,Places,0.590715328,44,4.636363636,3.5
fdbd3a714f0c4fe61c9cbe5a481ead5f.jpg,Places,0.481283422,44,3.386363636,2.863636364
